127.0.0.1 - - [11/May/2024:23:02:57 +0200] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=yes&_ajax_nonce=d222b92bea&1715461377695 HTTP/1.0" 200 1
127.0.0.1 - - [11/May/2024:23:02:57 +0200] "GET /favicon.ico HTTP/1.0" 302 -
127.0.0.1 - - [11/May/2024:23:02:57 +0200] "POST /wp-cron.php?doing_wp_cron=1715461377.4239010810852050781250 HTTP/1.0" 200 -
127.0.0.1 - - [11/May/2024:23:02:57 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 1450
127.0.0.1 - - [11/May/2024:23:02:58 +0200] "GET /wp-admin/images/spinner.gif HTTP/1.0" 200 3656
127.0.0.1 - - [11/May/2024:23:02:57 +0200] "GET /wp-admin/admin-ajax.php?action=dashboard-widgets&widget=dashboard_primary&pagenow=dashboard HTTP/1.0" 200 1150
127.0.0.1 - - [11/May/2024:23:03:58 +0200] "POST /wp-cron.php?doing_wp_cron=1715461438.0874431133270263671875 HTTP/1.0" 200 -
127.0.0.1 - - [11/May/2024:23:03:57 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47
127.0.0.1 - - [11/May/2024:23:04:57 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47
127.0.0.1 - - [11/May/2024:23:05:57 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47
127.0.0.1 - - [11/May/2024:23:07:57 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47
127.0.0.1 - - [11/May/2024:23:09:57 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47
127.0.0.1 - - [11/May/2024:23:11:57 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47
127.0.0.1 - - [11/May/2024:23:13:57 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47
127.0.0.1 - - [11/May/2024:23:24:22 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47
127.0.0.1 - - [11/May/2024:23:25:09 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 1
127.0.0.1 - - [11/May/2024:23:25:11 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 1
127.0.0.1 - - [11/May/2024:23:25:11 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 1
127.0.0.1 - - [11/May/2024:23:25:12 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 1
127.0.0.1 - - [11/May/2024:23:25:13 +0200] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 1
